cod. ibge;Municipio;Familias;Pessoas;% relativo ao Censo 2022;IVCAD;NC;DPI;DCA;TQA;DR;CH
2928802;Santo Estêvão;14.708;35.745;68,40%;0,282;0,323;0,069;0,05;0,656;0,418;0,173
3548302;Santo Expedito;648;1.419;47,30%;0,253;0,387;0,056;0,047;0,611;0,362;0,053
4317954;Santo Expedito do Sul;278;695;29,60%;0,26;0,321;0,081;0,065;0,661;0,293;0,138
3160603;Santo Hipólito;884;1.812;66,70%;0,289;0,333;0,072;0,024;0,687;0,452;0,167
4124509;Santo Inácio;536;1.400;22,70%;0,243;0,439;0,097;0,036;0,601;0,172;0,117
2209500;Santo Inácio do Piauí;1.657;3.282;90,00%;0,292;0,236;0,051;0,08;0,735;0,502;0,146
3548401;Santópolis do Aguapeí;789;1.869;47,90%;0,256;0,362;0,063;0,085;0,596;0,355;0,078
3548500;Santos;34.082;72.900;17,40%;0,299;0,374;0,049;0,037;0,624;0,464;0,244
3160702;Santos Dumont;7.757;17.808;42,00%;0,257;0,353;0,068;0,056;0,615;0,364;0,084
2312304;São Benedito;12.023;34.100;71,60%;0,277;0,357;0,071;0,035;0,666;0,391;0,144
2110401;São Benedito do Rio Preto;5.511;16.327;88,90%;0,338;0,349;0,11;0,064;0,669;0,496;0,339
2612901;São Benedito do Sul;3.700;7.597;57,90%;0,316;0,317;0,078;0,039;0,765;0,475;0,221
2513927;São Bentinho;1.402;3.252;75,20%;0,29;0,284;0,061;0,028;0,753;0,457;0,156
2110500;São Bento;10.847;24.968;53,80%;0,288;0,284;0,058;0,026;0,652;0,475;0,23
2513901;São Bento;9.359;21.670;67,20%;0,295;0,392;0,058;0,051;0,728;0,425;0,116
3160801;São Bento Abade;1.143;2.813;59,70%;0,27;0,404;0,077;0,075;0,628;0,371;0,067
2411601;São Bento do Norte;1.272;3.267;98,90%;0,3;0,327;0,07;0,077;0,682;0,321;0,322
3548609;São Bento do Sapucaí;2.083;4.807;41,20%;0,256;0,372;0,085;0,047;0,62;0,32;0,094
4215802;São Bento do Sul;7.598;19.240;23,10%;0,259;0,431;0,087;0,06;0,575;0,289;0,111
1720101;São Bento do Tocantins;1.997;4.923;87,10%;0,292;0,356;0,097;0,04;0,611;0,398;0,248
2411700;São Bento do Trairí;1.530;3.401;89,70%;0,296;0,275;0,058;0,082;0,732;0,478;0,155
2613008;São Bento do Una;16.657;37.593;76,00%;0,31;0,323;0,095;0,058;0,698;0,459;0,229
4215752;São Bernardino;422;1.207;45,00%;0,284;0,436;0,09;0,086;0,638;0,27;0,184
2110609;São Bernardo;9.003;21.569;80,10%;0,303;0,29;0,054;0,027;0,66;0,486;0,303
3548708;São Bernardo do Campo;92.760;203.425;25,10%;0,259;0,382;0,049;0,048;0,573;0,398;0,104
4215901;São Bonifácio;303;778;26,40%;0,268;0,335;0,075;0,04;0,635;0,353;0,172
4318002;São Borja;10.106;21.956;36,80%;0,272;0,402;0,084;0,048;0,64;0,349;0,107
2708204;São Brás;2.230;5.608;85,60%;0,277;0,303;0,07;0,02;0,682;0,453;0,137
3160900;São Brás do Suaçuí;612;1.534;38,50%;0,269;0,394;0,072;0,076;0,634;0,324;0,111
2209559;São Braz do Piauí;1.982;4.204;96,50%;0,32;0,278;0,071;0,107;0,747;0,464;0,253
1507102;São Caetano de Odivelas;4.779;12.938;77,60%;0,279;0,336;0,07;0,052;0,664;0,376;0,177
3548807;São Caetano do Sul;8.670;20.213;12,20%;0,245;0,379;0,037;0,054;0,553;0,333;0,112
2613107;São Caitano;12.156;25.599;69,00%;0,301;0,342;0,076;0,047;0,713;0,451;0,174
3548906;São Carlos;26.811;59.885;23,50%;0,279;0,399;0,066;0,053;0,584;0,439;0,135
4216008;São Carlos;851;2.240;21,80%;0,277;0,405;0,077;0,073;0,645;0,294;0,17
4124608;São Carlos do Ivaí;1.407;3.176;48,20%;0,288;0,382;0,062;0,06;0,634;0,326;0,266
2806701;São Cristóvão;24.473;52.792;55,20%;0,261;0,333;0,075;0,037;0,617;0,372;0,132
4216057;São Cristóvão do Sul;791;2.051;33,70%;0,291;0,473;0,118;0,071;0,658;0,302;0,124
2928901;São Desidério;9.273;22.317;68,00%;0,339;0,36;0,111;0,048;0,73;0,467;0,316
2806800;São Domingos;3.568;7.594;73,50%;0,276;0,294;0,067;0,057;0,7;0,411;0,125
2928950;São Domingos;3.528;6.724;79,80%;0,244;0,227;0,035;0,019;0,643;0,464;0,075
5219803;São Domingos;2.822;6.239;64,20%;0,297;0,326;0,085;0,03;0,738;0,416;0,189
4216107;São Domingos;1.130;2.851;30,90%;0,28;0,427;0,113;0,102;0,618;0,245;0,173
2513968;São Domingos;870;2.070;79,80%;0,292;0,267;0,049;0,079;0,741;0,401;0,214
3160959;São Domingos das Dores;1.517;4.109;73,00%;0,263;0,358;0,1;0,022;0,677;0,328;0,093
1507151;São Domingos do Araguaia;6.494;15.126;71,70%;0,301;0,356;0,102;0,072;0,683;0,453;0,141
2110658;São Domingos do Azeitão;2.749;6.605;82,60%;0,322;0,376;0,116;0,096;0,677;0,459;0,21
1507201;São Domingos do Capim;10.413;25.583;83,60%;0,334;0,312;0,081;0,079;0,693;0,479;0,36
2513943;São Domingos do Cariri;880;2.201;85,10%;0,27;0,271;0,045;0,056;0,668;0,395;0,184
2110708;São Domingos do Maranhão;10.919;27.219;80,00%;0,291;0,35;0,072;0,037;0,661;0,443;0,184
3204658;São Domingos do Norte;2.290;5.733;66,70%;0,295;0,341;0,088;0,061;0,687;0,38;0,213
3161007;São Domingos do Prata;2.876;7.224;41,50%;0,269;0,369;0,069;0,086;0,647;0,297;0,147
4318051;São Domingos do Sul;197;549;19,90%;-;-;-;-;-;-;-
2929107;São Felipe;7.288;15.825;78,00%;0,275;0,262;0,045;0,058;0,653;0,433;0,2
1101484;São Felipe D'Oeste;1.264;3.129;59,50%;0,26;0,374;0,097;0,023;0,649;0,191;0,226
2929008;São Félix;3.465;7.421;67,30%;0,273;0,269;0,042;0,032;0,693;0,453;0,149
2110807;São Félix de Balsas;1.534;3.527;80,10%;0,355;0,306;0,074;0,03;0,805;0,448;0,467
3161056;São Félix de Minas;1.037;2.417;75,50%;0,3;0,284;0,061;0,062;0,72;0,363;0,31
5107859;São Félix do Araguaia;2.664;6.371;46,80%;0,29;0,393;0,104;0,075;0,631;0,349;0,187
2929057;São Félix do Coribe;5.377;11.773;77,50%;0,282;0,314;0,062;0,041;0,64;0,461;0,174
2209609;São Félix do Piauí;888;2.029;71,40%;0,242;0,263;0,042;0,073;0,638;0,366;0,068
1720150;São Félix do Tocantins;458;1.395;78,20%;0,283;0,36;0,104;0,091;0,649;0,239;0,257
1507300;São Félix do Xingu;17.336;45.288;69,20%;0,327;0,387;0,109;0,073;0,686;0,413;0,296
2411809;São Fernando;1.131;2.587;74,10%;0,25;0,257;0,04;0,018;0,674;0,361;0,148
3304805;São Fidélis;7.528;17.007;43,70%;0,266;0,318;0,049;0,048;0,653;0,41;0,117
3161106;São Francisco;16.005;40.430;76,60%;0,289;0,35;0,096;0,036;0,642;0,402;0,208
2806909;São Francisco;1.279;2.615;80,60%;0,273;0,277;0,057;0,075;0,668;0,437;0,127
2513984;São Francisco;1.206;2.969;94,60%;0,276;0,272;0,056;0,05;0,694;0,417;0,17
3549003;São Francisco;452;1.077;41,40%;0,22;0,371;0,043;0,019;0,594;0,23;0,063
4318101;São Francisco de Assis;3.733;7.755;44,00%;0,264;0,331;0,067;0,031;0,652;0,412;0,092
2209658;São Francisco de Assis do Piauí;2.280;5.058;90,80%;0,316;0,252;0,073;0,078;0,699;0,478;0,317
5219902;São Francisco de Goiás;1.817;4.219;66,10%;0,284;0,348;0,095;0,077;0,63;0,419;0,137
3304755;São Francisco de Itabapoana;14.023;29.662;65,80%;0,301;0,332;0,056;0,057;0,712;0,465;0,184
4318200;São Francisco de Paula;3.009;6.961;31,80%;0,307;0,436;0,123;0,038;0,666;0,408;0,168
3161205;São Francisco de Paula;1.440;3.551;57,40%;0,245;0,346;0,058;0,028;0,65;0,308;0,081
3161304;São Francisco de Sales;1.341;2.903;50,60%;0,331;0,338;0,06;0,071;0,704;0,383;0,428
2110856;São Francisco do Brejão;2.895;6.744;74,50%;0,324;0,35;0,075;0,094;0,731;0,437;0,259
2929206;São Francisco do Conde;12.620;27.273;70,40%;0,281;0,285;0,046;0,067;0,669;0,493;0,128
3161403;São Francisco do Glória;1.205;2.965;61,80%;0,277;0,322;0,067;0,021;0,638;0,348;0,267
1101492;São Francisco do Guaporé;3.652;9.563;58,70%;0,304;0,402;0,13;0,062;0,66;0,255;0,317
2110906;São Francisco do Maranhão;3.497;8.629;71,50%;0,315;0,308;0,069;0,028;0,693;0,479;0,312
2411908;São Francisco do Oeste;1.416;3.139;75,40%;0,254;0,252;0,038;0,062;0,647;0,377;0,148
1507409;São Francisco do Pará;5.542;13.203;88,60%;0,287;0,329;0,086;0,081;0,635;0,393;0,2
2209708;São Francisco do Piauí;2.506;4.723;87,60%;0,284;0,229;0,035;0,014;0,756;0,506;0,163
4216206;São Francisco do Sul;5.521;13.783;26,20%;0,277;0,453;0,091;0,056;0,604;0,33;0,13
4318309;São Gabriel;10.275;22.646;38,70%;0,275;0,427;0,096;0,048;0,638;0,351;0,09
2929255;São Gabriel;6.152;15.705;84,40%;0,266;0,292;0,065;0,064;0,641;0,393;0,14
1303809;São Gabriel da Cachoeira;11.277;43.052;83,10%;0,36;0,48;0,195;0,056;0,611;0,395;0,42
3204708;São Gabriel da Palha;6.134;14.528;45,00%;0,262;0,396;0,088;0,055;0,633;0,28;0,121
5007695;São Gabriel do Oeste;6.230;14.666;49,60%;0,273;0,454;0,117;0,106;0,621;0,228;0,114
3161502;São Geraldo;2.346;5.272;51,30%;0,312;0,348;0,086;0,037;0,674;0,367;0,36
3161601;São Geraldo da Piedade;1.049;2.383;72,10%;0,31;0,326;0,08;0,048;0,714;0,44;0,249
1507458;São Geraldo do Araguaia;7.208;17.472;72,00%;0,288;0,373;0,087;0,038;0,661;0,406;0,165
3161650;São Geraldo do Baixio;932;2.111;67,20%;0,29;0,346;0,097;0,07;0,697;0,414;0,115
3304904;São Gonçalo;168.760;339.169;37,80%;0,286;0,338;0,081;0,043;0,616;0,493;0,142
3161700;São Gonçalo do Abaeté;1.657;3.564;48,30%;0,283;0,364;0,094;0,048;0,672;0,427;0,091
2412005;São Gonçalo do Amarante;32.251;69.983;60,40%;0,274;0,351;0,08;0,06;0,64;0,414;0,099
2312403;São Gonçalo do Amarante;15.359;39.242;72,50%;0,273;0,362;0,065;0,036;0,618;0,387;0,171
2209757;São Gonçalo do Gurguéia;925;2.280;77,40%;0,339;0,35;0,095;0,015;0,709;0,442;0,421
3161809;São Gonçalo do Pará;1.998;5.077;43,10%;0,251;0,399;0,093;0,067;0,622;0,241;0,085
2209807;São Gonçalo do Piauí;1.634;3.657;75,60%;0,266;0,304;0,064;0,024;0,593;0,467;0,146
3161908;São Gonçalo do Rio Abaixo;3.157;8.086;68,20%;0,252;0,382;0,083;0,032;0,615;0,309;0,089
3125507;São Gonçalo do Rio Preto;1.016;2.222;73,30%;0,261;0,25;0,04;0,036;0,674;0,418;0,151
3162005;São Gonçalo do Sapucaí;5.000;11.830;49,40%;0,269;0,372;0,084;0,059;0,631;0,402;0,067
2929305;São Gonçalo dos Campos;9.236;23.324;59,00%;0,265;0,333;0,069;0,061;0,613;0,351;0,164
3162104;São Gotardo;6.718;17.096;41,80%;0,28;0,453;0,143;0,051;0,605;0,291;0,137
4318408;São Jerônimo;4.232;8.992;42,80%;0,3;0,313;0,079;0,061;0,685;0,461;0,202
4124707;São Jerônimo da Serra;2.317;6.040;55,80%;0,283;0,372;0,111;0,035;0,659;0,337;0,185
2613206;São João;7.357;17.383;72,90%;0,284;0,285;0,062;0,029;0,667;0,456;0,203
4124806;São João;1.898;4.449;37,40%;0,271;0,433;0,142;0,066;0,602;0,245;0,137
2111003;São João Batista;8.255;17.462;94,20%;0,327;0,249;0,056;0,025;0,712;0,507;0,415
4216305;São João Batista;3.685;9.424;28,80%;0,26;0,475;0,117;0,04;0,607;0,228;0,095
3162203;São João Batista do Glória;1.110;3.016;39,40%;0,254;0,437;0,1;0,085;0,593;0,223;0,089
5220009;São João d'Aliança;3.206;7.697;54,80%;0,273;0,386;0,118;0,048;0,622;0,273;0,194
1400506;São João da Baliza;2.462;6.074;68,60%;0,287;0,398;0,095;0,047;0,587;0,434;0,163
3305000;São João da Barra;12.921;27.116;74,10%;0,304;0,331;0,048;0,05;0,68;0,462;0,256
3549102;São João da Boa Vista;7.658;18.274;19,70%;0,259;0,437;0,068;0,047;0,59;0,317;0,094
2209856;São João da Canabrava;1.752;3.720;87,70%;0,314;0,248;0,06;0,034;0,702;0,466;0,371
2209872;São João da Fronteira;1.951;4.580;82,90%;0,305;0,302;0,084;0,075;0,696;0,495;0,181
3162252;São João da Lagoa;1.928;3.948;81,90%;0,288;0,255;0,059;0,045;0,706;0,517;0,147
3162302;São João da Mata;655;1.522;52,20%;0,294;0,329;0,084;0,046;0,7;0,461;0,142
5220058;São João da Paraúna;505;1.095;61,70%;0,255;0,347;0,064;0,061;0,612;0,364;0,081
1507466;São João da Ponta;2.168;5.232;118,10%;0,289;0,31;0,084;0,036;0,637;0,467;0,199
3162401;São João da Ponte;7.024;17.475;73,00%;0,309;0,302;0,074;0,048;0,675;0,412;0,343
2209906;São João da Serra;1.953;4.651;76,10%;0,275;0,278;0,044;0,017;0,686;0,443;0,184
4318424;São João da Urtiga;644;1.553;34,80%;0,234;0,353;0,071;0,06;0,631;0,168;0,118
2209955;São João da Varjota;1.777;3.870;88,30%;0,358;0,28;0,054;0,09;0,772;0,443;0,506
3549201;São João das Duas Pontes;545;1.373;53,20%;0,221;0,352;0,046;0,049;0,572;0,229;0,076
3162450;São João das Missões;3.845;10.670;81,90%;0,337;0,366;0,125;0,047;0,679;0,374;0,429
3549250;São João de Iracema;281;739;40,00%;0,225;0,383;0,063;0,039;0,576;0,22;0,066
3305109;São João de Meriti;82.256;170.150;38,60%;0,279;0,355;0,084;0,04;0,619;0,471;0,108
1507474;São João de Pirabas;7.514;16.774;81,10%;0,299;0,308;0,091;0,049;0,701;0,457;0,188
3162500;São João del Rei;13.119;29.521;32,70%;0,246;0,366;0,084;0,028;0,589;0,297;0,11
1507508;São João do Araguaia;5.024;12.267;89,80%;0,374;0,352;0,103;0,083;0,707;0,449;0,55
2209971;São João do Arraial;2.910;7.213;88,10%;0,295;0,287;0,055;0,052;0,665;0,487;0,222
4124905;São João do Caiuá;1.466;3.483;62,40%;0,256;0,369;0,074;0,028;0,635;0,358;0,073
2514008;São João do Cariri;1.769;3.480;82,30%;0,378;0,261;0,044;0,063;0,733;0,505;0,663
2111029;São João do Carú;3.749;10.367;84,60%;0,313;0,364;0,111;0,061;0,681;0,455;0,209
4216354;São João do Itaperiú;705;1.845;41,30%;0,303;0,451;0,117;0,077;0,632;0,357;0,183
4125001;São João do Ivaí;2.680;5.971;56,00%;0,262;0,346;0,074;0,055;0,655;0,339;0,102
2312502;São João do Jaguaribe;2.335;4.754;81,20%;0,256;0,234;0,037;0,035;0,639;0,442;0,149
3162559;São João do Manhuaçu;3.188;8.742;77,70%;0,279;0,342;0,108;0,041;0,645;0,396;0,141
3162575;São João do Manteninha;1.961;3.951;74,10%;0,277;0,302;0,08;0,036;0,693;0,445;0,105
4216255;São João do Oeste;173;463;7,40%;-;-;-;-;-;-;-
3162609;São João do Oriente;2.675;5.817;82,30%;0,282;0,29;0,068;0,055;0,693;0,415;0,173
3162658;São João do Pacuí;1.289;3.054;76,90%;0,283;0,266;0,048;0,035;0,65;0,438;0,26
3162708;São João do Paraíso;5.133;13.154;55,00%;0,258;0,332;0,069;0,014;0,649;0,35;0,132
2111052;São João do Paraíso;2.773;7.425;75,00%;0,293;0,33;0,074;0,021;0,657;0,424;0,248
3549300;São João do Pau d'Alho;462;1.015;45,30%;0,255;0,382;0,046;0,045;0,606;0,387;0,064
2210003;São João do Piauí;5.910;13.706;64,00%;0,267;0,313;0,079;0,025;0,638;0,419;0,13
4318432;São João do Polêsine;356;950;35,90%;0,273;0,382;0,1;0,072;0,654;0,292;0,139
2500700;São João do Rio do Peixe;5.020;11.786;65,60%;0,288;0,26;0,034;0,049;0,759;0,439;0,184
2412104;São João do Sabugi;2.006;4.353;73,10%;0,255;0,258;0,039;0,04;0,634;0,397;0,162
2111078;São João do Soter;5.288;14.687;87,00%;0,332;0,334;0,081;0,067;0,674;0,463;0,373
4216404;São João do Sul;1.174;2.874;33,20%;0,313;0,396;0,094;0,045;0,653;0,423;0,264
2514107;São João do Tigre;1.768;3.741;87,80%;0,32;0,253;0,052;0,025;0,757;0,503;0,33
4125100;São João do Triunfo;2.276;6.181;45,00%;0,257;0,363;0,101;0,022;0,666;0,204;0,185
2111102;São João dos Patos;7.583;17.384;69,50%;0,266;0,313;0,059;0,02;0,653;0,438;0,113
3162807;São João Evangelista;3.431;8.348;54,50%;0,287;0,362;0,084;0,077;0,672;0,37;0,154
3162906;São João Nepomuceno;5.600;12.664;49,50%;0,265;0,405;0,052;0,062;0,637;0,36;0,076
4216503;São Joaquim;3.778;9.456;36,50%;0,273;0,434;0,103;0,054;0,626;0,266;0,155
3549409;São Joaquim da Barra;4.271;10.988;22,60%;0,27;0,431;0,072;0,055;0,593;0,357;0,11
3162922;São Joaquim de Bicas;7.982;19.297;56,20%;0,296;0,375;0,096;0,042;0,647;0,41;0,207
2613305;São Joaquim do Monte;7.792;15.376;76,70%;0,285;0,276;0,058;0,03;0,711;0,486;0,147
4318440;São Jorge;209;531;18,20%;-;-;-;-;-;-;-
4125209;São Jorge d'Oeste;1.639;3.949;42,10%;0,258;0,416;0,119;0,058;0,607;0,205;0,142
4125308;São Jorge do Ivaí;872;2.242;43,40%;0,225;0,383;0,058;0,073;0,584;0,183;0,071
4125357;São Jorge do Patrocínio;1.131;2.778;42,70%;0,267;0,414;0,09;0,089;0,628;0,251;0,127
4216602;São José;19.724;48.976;18,10%;0,28;0,462;0,099;0,045;0,585;0,358;0,13
3162948;São José da Barra;1.257;3.373;43,30%;0,279;0,429;0,125;0,071;0,617;0,311;0,118
3549508;São José da Bela Vista;1.763;3.852;50,50%;0,288;0,349;0,077;0,084;0,647;0,476;0,094
4125407;São José da Boa Vista;1.206;3.010;49,80%;0,252;0,422;0,084;0,021;0,636;0,238;0,112
2613404;São José da Coroa Grande;7.323;15.279;81,20%;0,297;0,311;0,074;0,035;0,686;0,472;0,201
2514206;São José da Lagoa Tapada;2.725;5.846;82,00%;0,287;0,249;0,059;0,039;0,698;0,468;0,211
2708303;São José da Laje;5.585;12.625;60,70%;0,31;0,402;0,111;0,098;0,758;0,42;0,073
3162955;São José da Lapa;4.742;11.289;43,30%;0,322;0,376;0,081;0,055;0,608;0,397;0,416
3163003;São José da Safira;1.398;3.065;80,50%;0,297;0,372;0,124;0,034;0,692;0,45;0,109
2708402;São José da Tapera;9.346;26.789;87,50%;0,316;0,384;0,091;0,047;0,673;0,408;0,292
3163102;São José da Varginha;915;2.289;50,50%;0,281;0,424;0,092;0,069;0,649;0,351;0,099
2929354;São José da Vitória;2.759;5.495;103,40%;0,277;0,288;0,069;0,029;0,721;0,451;0,105
4318457;São José das Missões;645;1.532;64,90%;0,263;0,333;0,081;0,069;0,601;0,313;0,181
4125456;São José das Palmeiras;939;2.262;57,20%;0,276;0,393;0,13;0,034;0,623;0,309;0,17
2514305;São José de Caiana;1.893;4.740;94,20%;0,322;0,287;0,066;0,038;0,713;0,496;0,336
2514404;São José de Espinharas;1.332;3.123;76,50%;0,281;0,283;0,063;0,031;0,694;0,416;0,202
2412203;São José de Mipibu;12.346;30.530;64,60%;0,295;0,372;0,072;0,081;0,688;0,39;0,169
2514503;São José de Piranhas;5.764;13.665;71,70%;0,278;0,258;0,071;0,051;0,693;0,458;0,135
2514552;São José de Princesa;1.027;2.649;77,50%;0,326;0,302;0,073;0,08;0,717;0,466;0,317
2111201;São José de Ribamar;50.471;120.213;49,20%;0,263;0,356;0,072;0,053;0,57;0,379;0,149
3305133;São José de Ubá;1.925;4.272;60,40%;0,264;0,309;0,063;0,061;0,659;0,375;0,114
3163201;São José do Alegre;966;2.387;57,80%;0,247;0,377;0,104;0,04;0,592;0,3;0,071
3549607;São José do Barreiro;1.002;2.382;61,80%;0,265;0,374;0,064;0,037;0,647;0,347;0,119
2613503;São José do Belmonte;10.294;25.867;74,20%;0,292;0,334;0,084;0,029;0,658;0,427;0,222
2514602;São José do Bonfim;1.336;3.173;97,90%;0,296;0,32;0,068;0,053;0,719;0,427;0,189
2514651;São José do Brejo do Cruz;572;1.420;83,60%;0,269;0,287;0,04;0,055;0,691;0,393;0,148
3204807;São José do Calçado;3.717;7.792;71,60%;0,262;0,292;0,053;0,055;0,628;0,417;0,128
2412302;São José do Campestre;3.601;7.981;71,80%;0,263;0,281;0,061;0,061;0,63;0,449;0,099
4216701;São José do Cedro;1.084;3.037;21,40%;0,271;0,405;0,104;0,034;0,611;0,31;0,16
4216800;São José do Cerrito;2.086;4.882;56,10%;0,32;0,343;0,089;0,068;0,691;0,354;0,374
2210052;São José do Divino;1.912;4.385;90,60%;0,291;0,264;0,055;0,031;0,679;0,446;0,27
3163300;São José do Divino;1.119;2.618;75,60%;0,345;0,278;0,064;0,077;0,688;0,434;0,53
2613602;São José do Egito;10.524;20.916;67,50%;0,283;0,26;0,052;0,035;0,695;0,493;0,16
3163409;São José do Goiabal;1.851;4.337;80,40%;0,271;0,328;0,073;0,03;0,65;0,364;0,181
4318465;São José do Herval;380;840;44,20%;0,296;0,34;0,071;0,011;0,664;0,444;0,243
4318481;São José do Hortêncio;142;392;8,80%;-;-;-;-;-;-;-
4318499;São José do Inhacorá;467;1.062;44,10%;-;-;-;-;-;-;-
2929370;São José do Jacuípe;3.205;7.392;72,60%;0,262;0,306;0,062;0,048;0,673;0,392;0,089
3163508;São José do Jacuri;1.609;3.835;61,90%;0,319;0,299;0,069;0,04;0,66;0,422;0,426
3163607;São José do Mantimento;695;1.721;62,50%;0,272;0,298;0,092;0,063;0,63;0,42;0,132
4318507;São José do Norte;6.157;14.739;57,90%;0,245;0,331;0,088;0,033;0,68;0,209;0,127
4318606;São José do Ouro;809;1.890;27,70%;0,253;0,352;0,046;0,05;0,613;0,31;0,149
2210102;São José do Peixe;1.224;2.572;78,00%;0,271;0,256;0,054;0,047;0,675;0,444;0,148
2210201;São José do Piauí;1.963;5.069;76,80%;0,278;0,285;0,084;0,058;0,688;0,42;0,132
5107297;São José do Povo;843;1.812;63,00%;0,261;0,366;0,062;0,062;0,644;0,229;0,203
5107305;São José do Rio Claro;3.203;7.743;51,90%;0,283;0,417;0,081;0,081;0,654;0,31;0,152
3549706;São José do Rio Pardo;5.850;13.783;26,40%;0,289;0,417;0,072;0,028;0,649;0,448;0,121
3549805;São José do Rio Preto;50.139;108.656;22,60%;0,271;0,413;0,061;0,045;0,602;0,416;0,088
2514701;São José do Sabugi;1.465;3.652;88,30%;0,251;0,259;0,029;0,053;0,677;0,368;0,122
2412401;São José do Seridó;1.574;3.852;84,50%;0,234;0,301;0,039;0,027;0,593;0,276;0,169
4318614;São José do Sul;136;343;14,40%;-;-;-;-;-;-;-
3305158;São José do Vale do Rio Preto;3.656;9.060;41,00%;0,271;0,379;0,094;0,074;0,661;0,304;0,116
5107354;São José do Xingu;1.645;4.507;75,60%;0,31;0,43;0,148;0,079;0,641;0,382;0,179
4318622;São José dos Ausentes;720;1.875;44,90%;0,317;0,418;0,122;0,068;0,67;0,452;0,174
2111250;São José dos Basílios;1.931;5.386;77,40%;0,354;0,333;0,065;0,123;0,736;0,44;0,425
3549904;São José dos Campos;103.055;230.265;33,00%;0,261;0,371;0,059;0,04;0,586;0,418;0,091
2514800;São José dos Cordeiros;1.437;3.154;92,50%;0,271;0,255;0,062;0,024;0,68;0,449;0,158
4125506;São José dos Pinhais;48.295;115.574;35,10%;0,269;0,425;0,1;0,05;0,581;0,336;0,122
5107107;São José dos Quatro Marcos;3.625;8.282;46,40%;0,266;0,405;0,087;0,028;0,619;0,306;0,152
2514453;São José dos Ramos;1.819;4.521;76,70%;0,303;0,296;0,068;0,073;0,765;0,44;0,179
2210300;São Julião;2.169;4.239;70,40%;0,285;0,249;0,044;0,042;0,69;0,484;0,203
4318705;São Leopoldo;39.301;82.311;37,90%;0,292;0,394;0,089;0,056;0,638;0,43;0,143
3163706;São Lourenço;7.757;18.123;40,50%;0,24;0,348;0,06;0,046;0,591;0,315;0,079
2613701;São Lourenço da Mata;31.083;68.398;61,50%;0,281;0,345;0,078;0,028;0,648;0,423;0,162
3549953;São Lourenço da Serra;4.005;7.706;48,00%;0,282;0,335;0,069;0,046;0,623;0,487;0,131
4216909;São Lourenço do Oeste;1.779;5.288;21,30%;0,272;0,466;0,116;0,06;0,602;0,21;0,18
2210359;São Lourenço do Piauí;1.756;3.911;88,70%;0,282;0,238;0,046;0,025;0,666;0,444;0,276
4318804;São Lourenço do Sul;5.190;11.918;28,40%;0,279;0,368;0,061;0,073;0,664;0,367;0,144
4217006;São Ludgero;722;2.168;16,00%;0,246;0,464;0,074;0,08;0,577;0,169;0,112
2111300;São Luís;232.519;512.908;49,40%;0,254;0,33;0,07;0,043;0,563;0,405;0,112
5220108;São Luís de Montes Belos;6.637;15.432;45,60%;0,246;0,379;0,079;0,04;0,59;0,292;0,099
2312601;São Luís do Curu;4.074;9.489;87,70%;0,284;0,303;0,052;0,07;0,694;0,422;0,165
2210375;São Luis do Piauí;836;1.922;83,20%;0,279;0,262;0,05;0,014;0,74;0,422;0,184
2708501;São Luís do Quitunde;9.225;19.789;64,10%;0,317;0,363;0,093;0,076;0,725;0,454;0,195
2111409;São Luís Gonzaga do Maranhão;5.698;14.390;80,80%;0,329;0,317;0,07;0,084;0,679;0,44;0,381
1400605;São Luiz;2.982;6.443;88,10%;0,361;0,345;0,081;0,037;0,619;0,489;0,594
5220157;São Luiz do Norte;1.583;3.444;71,20%;0,288;0,353;0,109;0,019;0,659;0,422;0,165
3550001;São Luiz do Paraitinga;1.845;4.296;41,60%;0,288;0,393;0,081;0,065;0,663;0,377;0,15
4318903;São Luiz Gonzaga;5.846;13.895;40,00%;0,274;0,45;0,108;0,053;0,608;0,311;0,115
2514909;São Mamede;2.264;5.159;69,10%;0,283;0,28;0,075;0,024;0,751;0,452;0,116
4125555;São Manoel do Paraná;413;937;43,80%;0,263;0,373;0,113;0,029;0,615;0,31;0,138
3550100;São Manuel;5.105;12.194;32,70%;0,277;0,418;0,109;0,069;0,597;0,356;0,111
4319000;São Marcos;1.343;3.077;14,60%;0,294;0,424;0,094;0,072;0,639;0,387;0,147
4319109;São Martinho;908;2.009;36,70%;0,27;0,369;0,058;0,065;0,63;0,268;0,227
4217105;São Martinho;188;582;17,10%;-;-;-;-;-;-;-
4319125;São Martinho da Serra;765;1.791;62,60%;0,29;0,337;0,059;0,042;0,668;0,383;0,251
3204906;São Mateus;32.032;74.739;60,40%;0,261;0,375;0,092;0,047;0,596;0,313;0,142
